xxx_173311655	A	A	A	A	A	A	A
136	b-3-1	0				捏捏	0
137		0	米娅星彩		Play_Vo_dlc33ep7_girl023_31	唔——	0
138		0	分析员战斗			所以别再因为这些事愁眉苦脸了，还是笑容更适合米娅。	0
139		0	分析员战斗			如果觉得压力太大，就休息一下吧。欢迎随时来找我聊天。	0
140		6	米娅星彩		Play_Vo_dlc33ep7_girl023_32	……谢谢你，分析员。	0
141		6	米娅星彩		Play_Vo_dlc33ep7_girl023_33	那么，今晚，我就不继续打扰……	0
b-4	b-4	0					0
142	b-4-1	0				不过，我很好奇。	0
143		0	分析员战斗			这真的是米娅的真实的想法吗？	0
144		6	米娅星彩		Play_Vo_dlc33ep7_girl023_34	哎？分析员是指……	0
145		0	分析员战斗			放弃成为天启者这件事。	0
146		6	米娅星彩		Play_Vo_dlc33ep7_girl023_35	当，当然是认真的吧。	0
147		6	米娅星彩		Play_Vo_dlc33ep7_girl023_36	我，我下了很大决心，经过认真考虑才决定放弃的……	0
148		0	分析员战斗			那，这双止不住发抖的手又该怎么解释？	0
149		6	米娅星彩		Play_Vo_dlc33ep7_girl023_37	啊……	0
150		0				米娅的身体猛地一颤，她的视线慌乱地落在自己不知何时又紧握成拳的双手上。	0
151		0				没错，那双紧握到发抖的手，正诉说着她的不甘。	0
152		0	分析员战斗			正是因为不想放弃，所以才会痛苦地做出这个决定吧。	0
153		6	米娅星彩		Play_Vo_dlc33ep7_girl023_38	但是，我差点就搞砸了……	0
154		6	米娅星彩		Play_Vo_dlc33ep7_girl023_39	当时，如果不是分析员及时赶到，那个女孩，还有妈妈，两边都会……	0
b-5	b-5	0					0
156	b-5-1	0				都会被米娅好好保护下来。	0
157	b-5-2	0				我敢保证	0
158		6	米娅星彩			？！	0
159		0	分析员战斗			我并非是为了安慰才这么说，而是事实。	0
160		0	分析员战斗			那个时候，你和我同时扣动了扳机，你的那发虽然没有命中要害，但是却精准打断了它的进攻节奏。	0
161		0	分析员战斗			所以，接下来要做的，仅仅是再扣动一次扳机就好。	0
162		6	米娅星彩		Play_Vo_dlc33ep7_girl023_40	那时的我……可能做不到吧。	0
163		6	米娅星彩		Play_Vo_dlc33ep7_girl023_41	我没法冷静下来，没法像分析员还有晴姐姐一样，无论什么时候，都能保持冷静。	0
164		0	分析员战斗			问题不是出在是否冷静上，米娅。	0
165		6	米娅星彩		Play_Vo_dlc33ep7_girl023_42	那是……	0
166		0	分析员战斗			对了，米娅，你会玩井字棋吗？	0
167		6	米娅星彩		Play_Vo_dlc33ep7_girl023_43	井字棋……嗯，这个倒是会，分析员怎么突然……	0
168		0	分析员战斗			陪我玩一把吧。	0
169		0				我随手捡起一根树枝，在柔软的泥土上飞快地划下两条交叉的横线。	0
170		0				然后，在左上角，划下一个圆圈。	0
171		0	分析员战斗			该你了，三局两胜。	0
172		9	米娅星彩		Play_Vo_dlc33ep7_girl023_44	啊……哦。	0
173		0				虽然还不太明白，这盘棋局为何展开。但米娅还是接过我递来的树枝。犹豫了许久后，划下了第一个叉。	0
174		0				就这样，我们开始了这小小的对弈，与落子干脆的我形成鲜明的对比，米娅每走一步都会思考很久，但即便这样，她还是输掉了第一局。	0
175		6	米娅星彩		Play_Vo_dlc33ep7_girl023_45	唔……	0
176		0				而此刻的第二局，她正咬着下唇，已然陷入了更深的纠结中……	0
177		0	分析员战斗			知道我为什么总能赢你吗？	0
178		6	米娅星彩		Play_Vo_dlc33ep7_girl023_46	因为分析员下棋的经验丰富？	0
179		0	分析员战斗			哈哈哈，这点倒是不假，不过，还不是关键。	0
180		0	分析员战斗			关键是因为你一直在后悔上一步，而不是思考下一步。	0
181		0				米娅抬起头，有些困惑地看着我，见状，我便继续解释道。	0
182		0	分析员战斗			当我们做出选择过后，便不再存在“另外一种未来”。	0
183		0	分析员战斗			是否正确并不取决于那个选项本身，关键在于我们以怎样的姿态去接受它。	0
184		0	分析员战斗			所以，真正重要的不是如何选择——	0
185		0	分析员战斗			而是能否坚信，这就是正确的未来。	0
186		0	分析员战斗			看看现在，大家都平安无恙，大家平安团聚的样子，不就是最好的证明吗？	0
187		6	米娅星彩		Play_Vo_dlc33ep7_girl023_47	所以分析员是说……我不应该后悔，因为这就是我亲手创造的未来。	0
188		0				她的眼神渐渐坚定。	0
189		0	分析员战斗			没错。	0
190		0	分析员战斗			来，继续我们的棋局吧。	0
191		0				这一次，她的树枝没有迟疑。落子的节奏越来越快。	0
192		0				随着一声轻响，树枝被折断，很快，第二轮对局就在星光下尘埃落定。	0
193		6	米娅星彩		Play_Vo_dlc33ep7_girl023_48	平局了！	0
194		0	分析员战斗			看吧，当你专注当下时，一切都会变得简单。	0
195		0				远处的城市灯火依旧闪烁，但此刻她的眼中，只倒映着这片简陋却真实的棋盘。	0
196		0				那只握着端着的手，终于稳如磐石般落下。	0
197		0	分析员战斗			下次你依然会害怕，依然会痛苦，但你会更快做出选择。	0
199		9	米娅星彩		Play_Vo_dlc33ep7_girl023_49	谢谢你，分析员……真的……谢谢你。	0
200		0				泪水，不受控制地从脸庞滑落，但她的嘴角却扬起坚定的弧度。	0
201		0				晚风吹拂，吹走了最后一丝迷茫。	0
202		0				又过了很久，当天边的星芒开始变得稀薄之际，她才轻轻开口。声音很轻，却不再颤抖。	0
203		0	米娅星彩		Play_Vo_dlc33ep7_girl023_50	对了，那个……我刚刚说我不想成为天启者的那句，现在，我收回……	0
204		0	分析员战斗			哎？你有说过这种话吗？我可不记得哦。	0
205		0	米娅星彩		Play_Vo_dlc33ep7_girl023_51	分！析！员！这种时候还捉弄我……	0
206		0	米娅星彩		Play_Vo_dlc33ep7_girl023_52	那个…可以……手，可以借我一下吗？	0
207		0	分析员战斗			哦，当然可以，不过这是要？	0
208		0				话音未落，她突然将手指滑入我的指缝，十指紧紧相扣。	0
209		0				牢牢地，牢牢地扣紧，好像生怕我会消失一般。透过相贴的肌肤，我能清晰地感受到她急促的心跳。	0
210		0	分析员战斗			米娅……	0
211		0				她没有回答，只是用拇指轻轻摩挲着我掌心。	0
212		0	米娅星彩		Play_Vo_dlc33ep7_girl023_53	这双手比我的大这么多，却意外地很温暖呢。	0
213		0	米娅星彩		Play_Vo_dlc33ep7_girl023_54	这些老茧，还有这些伤疤，究竟是经历过多少场战斗才留下的啊……	0
214		0	分析员战斗			多到我自己已经数不清了。	0
215		0	米娅星彩		Play_Vo_dlc33ep7_girl023_55	它们……都是为了保护大家才留下的吧？	0
216		0				我点了点头。	0
217		0	米娅星彩		Play_Vo_dlc33ep7_girl023_56	果然……明明经历过那么多残酷的战斗却还是这么温暖……这么温柔。	0
218		0	米娅星彩		Play_Vo_dlc33ep7_girl023_57	连我这样笨手笨脚的女孩，都能好好地握住呢。	0
219		0				星光在她眼底重新汇聚，像碎钻般闪烁。	0
220		0				“还是”吗？那个语气，就好像我们曾经见过一样。	0
221		0				不，是绝对曾经在哪里见过。	0
222		0				虽然没有印象，但是种种细节表明，我和米娅的第一次相遇，绝对不是在今年的秋天。	0
223		0				一种莫名的情绪涌上心头，记忆深处有什么在躁动，却像隔着一层毛玻璃般模糊不清。	0
224		0	分析员战斗			米娅，我在想。	0
225		0	米娅星彩		Play_Vo_dlc33ep7_girl023_58	嗯？在想什么呀？	0
226		0	分析员战斗			我们是不是，曾经见过面。	0
227		0				她的瞳孔骤然收缩，手指无意识地掐紧了我的掌心。但很快，似乎是为了掩饰什么般，她突然夸张地仰头大笑起来，笑声在寂静的夜空中显得格外清脆。	0
228		6	米娅星彩		Play_Vo_dlc33ep7_girl023_59	……什么嘛，分析员，你这个搭讪方式也太老套了吧~	0
229		0	分析员战斗			主动握住我手的某位小姐，好像没资格这么吐槽哦？	0
230		0	分析员战斗			我是说真的。	0
231		0	分析员战斗			总觉得，在新恒提罗的某个地方，我们有过特别的相遇，不是那种擦肩而过的一面之缘。	0
232		6	米娅星彩			……	0
233		6	米娅星彩		Play_Vo_dlc33ep7_girl023_60	要说见面的话，大概算不上吧……	0
234		6	米娅星彩		Play_Vo_dlc33ep7_girl023_61	但的确，在更早更早的时候……我就已经被分析员的背影拯救过了呢。	0
235		0	分析员战斗			我的背影……	0
236		6	米娅星彩		Play_Vo_dlc33ep7_girl023_62	嘿嘿，这个现在还不能告诉你哦~	0
237		0				女孩俏皮地吐了吐舌头。	0
238		0	分析员战斗			有什么特别的理由吗？	0
239		6	米娅星彩		Play_Vo_dlc33ep7_girl023_63	因为啊~在恋爱中，先告白的一方就输定啦！	0
240		0				不，这完全和告白是两回事吧。	0
241		0				看着米娅调皮的样子，我无奈地笑了笑。	0
242		0	分析员战斗			好吧，那就等米娅想告诉我的时候再说吧。	0
243		6	米娅星彩		Play_Vo_dlc33ep7_girl023_64	哎……	0
244		6	米娅星彩		Play_Vo_dlc33ep7_girl023_65	你不继续问了吗？	0
b-6	b-6	0					0
245	b-6-1	0				再确认一遍	0
246	b-6-1-0	0				要再确认一遍吗？	0
247	b-6-1-1	0				呵，总觉得米娅现在的表情很有趣呢，总之还是先不急吧。	0
b-7	b-7	0					0
248	b-7-1	0				再确认一遍	0
249	b-7-1-0	0				要再确认一遍吗？	0
250	b-7-1-1	0				呵，总觉得米娅现在的表情很有趣呢，总之还是先不急吧。	0
b-8	b-8	0					0
251	b-8-1	0				再确认一遍	0
252	b-6-2	0				假装没听清	0
253	b-6-2-0	0	分析员战斗			要问什么？	0
254	b-6-2-1	6	米娅星彩		Play_Vo_dlc33ep7_girl023_68	唔……分析员，又在捉弄我。	0
255	b-6-2-2	0				米娅撇过头嘟囔着。	0
256	b-6-2-3	0				但随后，目光又停留在了我的脸上。	0
257	b-6-2-4	0	分析员战斗			嗯？怎么了？	0
258	b-8-1-0	0	分析员战斗			所以说有什么特别的理由吗？	0
259	b-8-1-1	6	米娅星彩		Play_Vo_dlc33ep7_girl023_66	有的有的~分析员把耳朵凑近点。	0
260	b-8-1-2	6	米娅星彩		Play_Vo_dlc33ep7_girl023_67	就是啊——	0
261	b-8-2	0				假装没听清	0
262	b-8-2-0	0	分析员战斗			要问什么？	0
263	b-8-2-1	6	米娅星彩		Play_Vo_dlc33ep7_girl023_68	唔……分析员，又在捉弄我。	0
264	b-8-2-2	0				米娅撇过头嘟囔着。	0
265	b-8-2-3	0				但随后，目光又停留在了我的脸上。	0
266	b-8-2-4	0	分析员战斗			嗯？怎么了？	0
267	b-7-2	0				假装没听清	0
268	b-7-2-0	0	分析员战斗			要问什么？	0
269	b-7-2-1	6	米娅星彩		Play_Vo_dlc33ep7_girl023_68	唔……分析员，又在捉弄我。	0
270	b-7-2-2	0				米娅撇过头嘟囔着。	0
271	b-7-2-3	0				但随后，目光又停留在了我的脸上。	0
272	b-7-2-4	0	分析员战斗			嗯？怎么了？	0
273		6	米娅星彩		Play_Vo_dlc33ep7_girl023_69	呼…………	0
274		0				突然，她倾身靠近将脸凑了过来。近到我能在那双朱红色的瞳孔中，看见自己清晰的倒影。	0
275		0				她的呼吸轻轻扑在我的鼻尖，带着温热的气息，以及微微的颤抖。	0
276		6	米娅星彩		Play_Vo_dlc33ep7_girl023_70	啾——	0
277		0				在我还没有反应过来，她便在我的脸颊上，留下了浅浅的一吻。	0
278		0				正当我想回应些什么时——	0
279		0	米娅妈妈		Play_Vo_dlc33ep7_npc099_01	哎呀哎呀，果然，米娅又偷偷跑到这里吹风来了。	0
280		0				一个温柔却带着促狭的声音突然从山坡下传来。	0
281		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_02	哎呀？小哥也在吗？	0
282		6	米娅星彩		Play_Vo_dlc33ep7_girl023_71	呜——	0
283		0				米娅的脊背瞬间绷得笔直，脸蛋也在瞬间染上了绯红。	0
284		6	米娅星彩		Play_Vo_dlc33ep7_girl023_72	分，分分分析员！那个……我突然想起烤箱里还烤着饼干！先，先先先失陪了！	0
285		0	分析员战斗			喂，米娅——	0
286		0				烤饼干是什么理由啊……至少编个靠谱点的吧。	0
287		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_03	呵呵呵……看到妈妈来了就急着逃跑，我的小米娅还是这么容易害羞呢~	0
288		0	分析员战斗			也就只有在阿姨面前，能看到她害羞的一面。	0
289		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_04	呵呵，明明是只有提起和小哥相关的事她才会害羞吧。	0
290		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_05	不过也真是的，这么晚了跑出来，也不和我打声招呼，要是提前说是和分析员在一起，我也不会那么担心了……	0
291		0	分析员战斗			抱歉，这么晚还带着米娅在外面，应该先跟您说一声的。	0
292		0	分析员战斗			让您担心了，实在不好意思。	0
293		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_06	呵呵呵，事到如今再说这些还有什么用吗？	0
294		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_07	米娅的心，已经被新恒提罗的大英雄偷走了吧。	0
295		0	分析员战斗			其实您早就看出来了吧。	0
296		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_08	嗯，从你们一进门我就猜出了个八九不离十了。	0
297		0	分析员战斗			既然如此，那为何要……	0
298		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_09	为什么不拆穿你们，为什么要放任米娅，去和你们做那些“危险”的事？	0
299		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_10	别误会，我并不是在责备你，相反，我想亲自向小哥你道谢。	0
300		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_11	不仅是以新恒提罗市民的身份，更是作为米娅的母亲，向你道谢。	0
301		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_12	谢谢你给了她这个机会，让她能够成为天启者……成为她一直想成为的那个人。	0
302		0	分析员战斗			不……您言重了。	0
303		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_13	并非言重……啊，对了小哥，米娅应该……还没有和你提过关于她父亲的事吧？	0
304		0	分析员战斗			确实没有……难道这和她想成为天启者有关？	0
305		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_14	本来该由她自己告诉你的，但那孩子，恐怕到现在还是说不出口吧。	0
306		0				我顺着米娅母亲的视线望去。	0
307		0				只见在我的右后方的青灰色的岩壁后，正突兀地立着两只粉色的“耳朵”。	0
308		0				躲在那里了啊……	0
309		6	米娅星彩			……	0
310		0				岩石后传来一声几不可闻的抽气声，那对耳朵也跟着抖了抖。	0
311		0				沉默在月光中蔓延。许久，见岩石后的身影始终没有动静，米娅的妈妈便继续开口道。	0
312		0	米娅妈妈		Play_Vo_dlc33ep7_npc099_15	那么，还是由我说吧。	0
313		0	米娅妈妈		Play_Vo_dlc33ep7_npc099_16	米娅想要成为天启者，或者说“英雄”的原因，多半是受她父亲的影响。	0
314		0	米娅妈妈		Play_Vo_dlc33ep7_npc099_17	那孩子她爸啊，虽然比不上你这样的大英雄，但在我们这一带，也是个出了名的热心肠。	0
315		0	米娅妈妈		Play_Vo_dlc33ep7_npc099_18	他总是为街坊邻里的事忙前忙后，连升格体们见了他都会点头问好。	0
316		0	米娅妈妈		Play_Vo_dlc33ep7_npc099_19	而一有空闲，他最喜欢的事，便是给小米娅讲英雄的故事。	0
317		0	米娅妈妈		Play_Vo_dlc33ep7_npc099_20	那个时候小米娅也总说，有朝一日，也想要成为故事中的英雄，和她爸爸一样，去帮助更多，更多需要帮助的人。	0
318		0				但是，所谓英雄，大概就是听见呼救就奋不顾身，明知会受伤，也无法对苦难视而不见的人吧……	0
