xxx_126867565	A	A	A	A	A	A	A
113		0	分析员无帽			你该不会已经咽下去了吧……	0
114		6	猫汐尔病号服			是条件反射喵。	0
115		6	猫汐尔病号服			毕竟平时，分析员放进我嘴里的东西，不都是这样……	0
b-3	b-3	0					0
116	b-3-1-0	0				轻敲两次猫猫头	0
117		6	猫汐尔病号服			唔喵——	0
118		0	分析员无帽			这次一定要多含一会儿。	0
119		6	猫汐尔病号服			zhu dao le niao ……	0
120		0				最终，猫汐尔还是乖乖含住了冰水。	0
121		0				并在我的注视下认真刷完牙后才躺回床上。	0
122		0	分析员无帽			快睡吧，再过四个小时闹钟就要响了。	0
123		9	猫汐尔病号服			呼噜噜……	0
124		0				已经睡着了吗……	0
125		0				看着怀中紧紧抓着我衣角的女孩，我不由轻轻笑了笑。	0
126		0				原本从耶洛沙回到公司后，我们都以为这次任务已经圆满结束。	0
127		0				但就在两天前，突然接到通知，北部林区疑似发现了残党的活动据点。	0
128		0				这类任务本可由安全部全权处理，但为稳妥起见，我还是决定亲自前来。	0
129		0				而猫汐尔，竟是偷偷藏进运输机的货箱里，一路跟了过来。	0
130		0				这段时间她似乎变得更加黏我了。	0
131		0				我想，一部分是因为她刚刚恢复常人的感官，身体正本能地渴望与我亲近。	0
132		0				另一方面，或许和她正在创作的那本绘本有关。	0
133		0				那是以我们的故事为蓝本展开的绘本……	0
