xxx_3895347425	A	A	A	A	A	A	A
167	e-1-2-1	0				<span color="#91BBFFFF">最喜欢的人</>\n【位置信息】	0
168	e-1-2-2	0				<span color="#FDAE6FFF">分析员的小狮子</>\n……	0
169	e-1-2-3	0				<span color="#91BBFFFF">最喜欢的人</>\n很忙吗？	0
170	e-1-2-4	0				<span color="#FDAE6FFF">分析员的小狮子</>\n怎么可能，本小姐正好闲得很。	0
171	e-1-2-5	0				<span color="#FDAE6FFF">分析员的小狮子</>\n分析员不会觉得我忙到不行还会抽空赴你的约吧，去不了本小姐当然会说换个时间的。	0
172	e-1-2-6	0				<span color="#91BBFFFF">最喜欢的人</>\n嗯，明天见。	0
173	e-1-2-7	0				此乃谎言。	0
174	e-1-2-8	6	芬妮病号服			根本空不了一点！	0
175	e-1-2-9	0				芬妮丝毫不给过去的自己颜面，有些不满地碎碎念起来。	0
176	e-1-2-10	6	芬妮病号服			笨蛋分析员，约我出去也不看我的安排。哼……不过他那时才刚入职没多久，倒是可以理解。	0
177	e-1-2-11	6	芬妮病号服			要熟悉其他队员单独邀约她们本小姐也忍了，可不第一个约我就算了，还把我放在那么后面！	0
178	e-1-2-12	6	芬妮病号服			真是笨蛋，还好本小姐运气不错，才没有错过。	0
179	e-1-2-13	0				她记得真正赴约的当天……好像是挺顺利的……第二天的委托突然被取消掉了。	0
180	e-1-2-14	0	芬妮病号服			啊，对了，我记起来了，和我见面那天，分析员居然还是选择的美妆店！想给其他人买礼物……	0
181	e-1-2-15	0	芬妮病号服			这样一想好像更生气了。	0
182	e-1-2-16	0	芬妮病号服			话说我干嘛专门收藏这段短信，是专门留下来气自己的吗？还是因为那是第一次接到他的邀约吗……	0
183	e-1-2-17	0				她微微鼓起脸颊，戳破从脑海中缓缓浮起的记忆气泡，进行回忆。	0
184	e-1-2-18	6	芬妮			分析员……	0
185	e-1-2-19	6	芬妮			怎么会在这种地方？	0
186	e-1-2-20	0	分析员			芬妮觉得这个颜色怎么样？	0
187	e-1-2-21	6	芬妮			什么怎样？你先回答我的问题……分析员为什么会在这？	0
188	e-1-2-22	0	分析员			这段时间大家配合我工作辛苦了，想给大家挑些礼物。	0
189	e-1-2-23	6	芬妮			……所以分析员邀我出来……是想让我给你做给大家送礼的参谋？	0
190	e-1-2-24	0	分析员			嘛，多少也有点这个意思，毕竟……	0
191	e-1-2-25	6	芬妮			哼。	0
192	e-1-2-26	0	分析员			怎么了吗？	0
193	e-1-2-27	6	芬妮			没什么。不过……我看分析员是真的不懂啊。	0
194	e-1-2-28	0	分析员			……	0
195	e-1-2-29	6	芬妮			你不会是想送她们口红吧？	0
196	e-1-2-30	6	芬妮			口红对女孩子来说，可是带有特殊意义的东西。	0
197	e-1-2-31	6	芬妮			一般想要表达心意，才能送这种礼物！分析员不想让她们为难吧？	0
198	e-1-2-32	0	分析员			是，是吗……	0
199	e-1-2-33	6	芬妮			还有，挑口红不是问颜色，是问色号。不过这知识对你来说暂时没用。	0
200	e-1-2-34	6	芬妮			走啦走啦！要挑礼物的话，还有更合适的地方，真是的，把我叫出来我还以为是什么事，结果就这？	0
201	e-1-2-35	6	芬妮			对了，你邀请其他人出去的时候都做什么了？	0
202	e-1-2-36	0	分析员			……没什么。	0
203	e-1-2-37	6	芬妮			你这表情可不像是没什么。不过无所谓，我完~全都不在意，晚餐分析员好好补偿我就行了。	0
204	e-1-2-38	0	分析员			嗯……	0
205	e-1-2-39	0				芬妮记得自己最终是有些急切地拖着分析员的手臂带他远离了美妆店。	0
206	e-1-2-40	0				可这段回忆，忽地让芬妮想起自己前几天从分析员手中……收到的第一份礼物。	0
207	e-1-2-41	0	芬妮病号服			笨蛋亲爱的……	0
208	e-1-2-42	0	芬妮病号服			是因为我过去说过那样的话，才会送我口红吗？	0
209	e-1-2-43	0				像是发现了什么意外惊喜，芬妮粉嫩的嘴角翘起笑容。	0
210	e-1-2-44	0	芬妮病号服			哼，明天得好好问问他才行。	0
211	e-1-3	0				【收藏标签】今天找他吃饭了，没有其他人	0
212	e-1-3-0	0				<span color="#91BBFFFF">最喜欢的人</>\n谢谢。今天的晚餐。	0
213	e-1-3-1	0				<span color="#FDAE6FFF">分析员的小狮子</>\n怎么样，本小姐亲自剥的龙虾味道还行吧？	0
214	e-1-3-2	0				<span color="#91BBFFFF">最喜欢的人</>\n很甜。	0
215	e-1-3-3	0				<span color="#FDAE6FFF">分析员的小狮子</>\n嘛~那家店食材其实还差了一些，	0
216	e-1-3-4	0				<span color="#FDAE6FFF">分析员的小狮子</>\n我请分析员吃了好吃的，分析员不需要有什么表示吗？	0
217	e-1-3-5	0				<span color="#91BBFFFF">最喜欢的人</>\n芬妮想吃什么？	0
218	e-1-3-6	0				<span color="#FDAE6FFF">分析员的小狮子</>\n我喜欢吃辣的。	0
219	e-1-3-7	0				<span color="#91BBFFFF">最喜欢的人</>\n……好。	0
220	e-1-3-8	0				<span color="#FDAE6FFF">分析员的小狮子</>\n不情愿？	0
221	e-1-3-9	0				<span color="#91BBFFFF">最喜欢的人</>\n不是。只是觉得，喜欢吃辣很符合芬妮的性格。	0
222	e-1-3-10	0				<span color="#FDAE6FFF">分析员的小狮子</>\n分析员是想说我泼辣？\n【狮子磨牙.gif】	0
223	e-1-3-11	0				<span color="#91BBFFFF">最喜欢的人</>\n绝对没有这个意思！\n【献上磨牙棒.gif】	0
224	e-1-3-12	0				<span color="#91BBFFFF">最喜欢的人</>\n是夸你勇敢，敢于挑战自我，直面疼痛。	0
225	e-1-3-13	0				<span color="#FDAE6FFF">分析员的小狮子</>\n哼，算你会说话，本小姐不和你计较了~	0
226	e-1-3-14	0				这段通讯的时间，时间是在与分析员重逢半年之后了吧，彼时的自己，好像更加大胆了一些。	0
227	e-1-3-15	0				那天的餐厅	0
228	e-1-3-16	0	爸爸			吃完饭，芬妮还有想去的地方吗？	0
229	e-1-3-17	0	妈妈			芬妮之前说过，有几家服装店想去看看的吧。	0
230	e-1-3-18	0				和父母刚用完晚餐的芬妮，忽然注意到餐厅角落坐着的分析员。	0
231	e-1-3-19	9	芬妮			（分析员？……居然会在这里遇到……）	0
232	e-1-3-20	6	芬妮			抱歉……我突然想起有重要的事情要做！	0
233	e-1-3-21	0	妈妈			芬妮，不是你想让妈妈陪你一起去的吗？	0
234	e-1-3-22	6	芬妮			这个……以后还有时间！可我这次错过就是真的错过了。再见再见！爸爸妈妈你们赶紧回去吧。	0
235	e-1-3-23	9	芬妮			分析员！	0
236	e-1-3-24	0				少女仿佛灵巧的狮子接近猎物，悄无声息靠近自己心向之人，手掌重重拍在他的肩膀。	0
237	e-1-3-25	0	分析员			芬，芬妮……？！	0
238	e-1-3-26	6	芬妮			分析员干嘛一副尾随犯被抓住的表情？	0
239	e-1-3-27	0	分析员			……	0
240	e-1-3-28	6	芬妮			我刚才一个人在外面闲逛，路过的时候，从窗户看到分析员一个人孤零零坐着。	0
241	e-1-3-29	6	芬妮			刚好碰到了，一起吃顿饭吧。	0
242	e-1-3-30	0				她笑眯眯压着分析员的身体，让他坐下。	0
243	e-1-3-31	0				贴近他，越过他的身体，去拿菜单。	0
244	e-1-3-32	6	芬妮			让我看看，有什么好吃的~	0
245	e-1-3-33	0				看着菜单，再顺手拨拨头发，金色的发丝好似不经意搔过分析员的脸颊。	0
246	e-1-3-34	6	芬妮			分析员，怎么了？这样看着我？	0
247	e-1-3-35	0	分析员			没什么。	0
248	e-1-3-36	6	芬妮			怎么，担心本小姐点太多吗？	0
249	e-1-3-37	6	芬妮			哼，本小姐最近这段时间战绩优异，可是有不少奖金，这顿我请你。	0
250	e-1-3-38	6	芬妮			你只管吃就好了。	0
251	e-1-3-39	0	分析员			嗯。	0
252	e-1-3-40	0				明明是回忆，却好像有着温度和情感跨越时空传递而来。	0
253	e-1-3-41	0	芬妮病号服			过去的我，原来就这么大胆了吗……	0
254	e-1-3-42	0				芬妮追寻过往自己的心情。	0
255	e-1-3-43	0				大抵是因为分析员身边围了太多的女孩让她产生了危机感，让她忍不住想要在分析员的面前展示自己的魅力…想要让他心中留下更深刻的烙印。	0
256	e-1-3-44	0	芬妮病号服			吃过晚饭后，我好像还和分析员去河边散了步。	0
257	e-1-3-45	0	芬妮病号服			啊，记起来了。明明我很努力拉扯话题，在分析员面前表现，他却像是根笨木头，半天榨不出一个字来。	0
258	e-1-3-46	0	芬妮病号服			不像是现在。	0
259	e-1-3-47	0	芬妮病号服			哼，油嘴滑舌。	0
260	e-1-3-48	0				这样嘀咕完，少女脸颊泛起甜蜜之色……	0
261	e-1-3-49	0				分析员那张嘴，真是坏得很。是双重意义的油嘴滑舌。	0
