xxx_3254725684	A	A	A	A	A	A	A
75		6	辰星琼弦			郎君~	0
76		6	辰星琼弦			我还有很多没有体验，想要去体验的东西。	0
77		0	分析员			比如说？	0
78		9	辰星琼弦			我想和郎君去帕特拉的金色神台。有人说那里是最接近天空的地方，可以看到世界的尽头，在那里许下的心愿能够得到天神的赐福。	0
79		9	辰星琼弦			我还想和郎君去菲洛索亚，那里有洁白的海岸线。白色的飞鸟会围绕海浪翻飞，在黄昏的时候高歌，传说听到它们高歌的恋人都会受到祝福。	0
80		9	辰星琼弦			对了！我最想和郎君一起回趟朔州，沿着濯江出发，去到它的入海口。那是世界的最东方，可以比所有人更早看到太阳升起。我想和郎君一起沐浴最初的光。	0
81		6	辰星琼弦			有很多地方……很多传说，我都想和郎君一起去体验。	0
82		0				我细细聆听她浪漫的畅想，将这一切的愿景都铭记在我的心中。	0
83		0	分析员			辰星做了很扎实的功课啊。	0
84		6	辰星琼弦			那将是我与郎君共度的时光，当然……得好好准备。	0
85		0	分析员			看来我也得精心准备，作为给你的回应才行。	0
86		6	辰星琼弦			嗯！	0
87		6	辰星琼弦			……能够被承载一生的感觉，真好。	0
88		0	分析员			什么？	0
89		6	辰星琼弦			我说，	0
90		6	辰星琼弦			郎君~	0
91		6	辰星琼弦			我最喜欢你了。	0
92		0				少女说着顿了顿，将脸蛋贴得离我更近一些。	0
93		6	辰星琼弦			不过……一直说的话，会听厌吗？这种话。	0
94		0	分析员			要试试吗？	0
95		6	辰星琼弦			试试？	0
96		0	分析员			辰星，我喜欢你。	0
97		0				我笑着凝望她的眸子，看着她的脸颊飞上浅浅的红晕。	0
98		6	辰星琼弦			……果然是听不厌的。	0
99		6	辰星琼弦			我还想听一辈子。	0
100		0	分析员			那我就说一辈子好了。	0
101		0				不知不觉，我们再次来到熟悉的广场。虽然已经隔着一段时间，但这里的一切似乎都与那天一般无二。	0
102		0				而格外巧合的是，我们再次撞见了在发传单的店员。	0
103		6	店员			您们是……	0
104		0				突然，店员像是想到了什么，慢慢睁大眼睛。	0
105		0				我放下辰星，与她相视而笑。	0
106		0	同声			我们来领奖了。	0
