xxx_2438198385	A	A	A	A	A	A	A
96		0	分析员无帽			不是你说的那个。	0
97		6	卜卜病号服			嗯？“不给你丢脸”？你不相信我吗？	0
98		0	分析员无帽			我的意思是，我知道卜卜努力地做了很多事。	0
99		0				我也坐起来，握住了她的手。	0
100		0	分析员无帽			卜卜很能干也有品位，不仅搬进了新房间，还装点得非常漂亮。	0
101		0	分析员无帽			很认真，严格遵照医嘱，才让身体恢复得棒棒的。	0
102		0	分析员无帽			很努力，很坚强，从普通人变成天启者这条路，你愿意走，也走得很好。	0
103		0	分析员无帽			了不起，卜卜。	0
104		0	分析员无帽			当然，也辛苦你了，有的事情我可以陪你，但终究没法替你。	0
105		6	卜卜病号服			分析员……	0
106		0				软软的声音带了点哽咽。	0
107		0	分析员无帽			所以，我当然相信你了，你是最厉害的卜卜小天师。	0
108		0	分析员无帽			也是我的骄傲。	0
109		6	卜卜病号服			……嗯。	0
110		0				带着眼泪的应答。	0
111		0	分析员无帽			不用在意是不是给我丢脸这种事，卜卜只要勇敢地去做就好了。	0
112		0				我也会一直陪着你，指导你。	0
113		6	卜卜病号服		Play_Mo_girl020_down01_070	嗯、毕竟、毕竟我们是不会、不会分开的，要一起往前走。	0
114		0				灰色的眼睛里盛满泪水，一开口就是止不住的抽抽搭搭。	0
115		0	分析员无帽			对，不会分开，一起往前走。	0
116		0				果然不能小瞧小天师的好奇心。	0
116_1		0				才被哄好止住了眼泪，下一刻卜卜便抱着我的胳膊追问起训练场上的事。	0
117		0				给她讲了不少以前的趣事，这才听着故事在我怀中沉沉睡去。	0
118		0				夜已深了，混乱的房间就明天交给智能管家打扫，但至少先把灯关上。	0
119		0				啪嗒。	0
120		0				起身时不知在哪里碰掉了什么东西，一个不起眼却很精巧的灰色锦袋掉到床边。	0
b-6	b-6	0					0
121	b-6-1	0				打开它	0
122		0				锦袋中放着一个木质小牌，边缘磨得光滑温润，样子也很是眼熟。	0
123		0				在陪卜卜去看望干娘的时候——	0
124		6	卜卜			我要许愿了，分析员不许偷听哦！	0
125		0				卜卜跑开一段距离，站在树下双手合掌，虔诚地念叨起来。	0
126		9	卜卜			……愿此心所向，皆得圆满。嗯！	0
127		0				卜卜又吧嗒吧嗒地跑回来。	0
128		6	卜卜			分析员，我想把愿望系得高高的！可是你看这里……	0
129		0				环顾四周，除了花草和碎石再没有什么了，唯一的办法只能是——	0
130		0	分析员无帽			好吧，我来帮你。	0
131		9	卜卜			分析员再等一下，马上就能好！	0
132		0				卜卜坐在我肩膀上，两只手极力够到高处的树枝，把她的宝贝愿签系了上去。	0
133		6	卜卜			好了！这下就没什么遗憾了。	0
134		6	卜卜			接下来，好好做就行了。	0
135		0				看得出来，卜卜心情很好，边哼歌边在附近采起了花花草草。	0
136		0				趁她转到背面的时候，我回到树下。	0
137		0				正如此刻手里拿着的，树上也紧紧地系着一枚愿签。	0
138		0				“做一个更好的卜卜，留在分析员身边。”	0
139		0				我把那个空白的愿签收进锦袋，放在卜卜一睁眼便能看到的地方。	0
140		0				就由我们来一起完成吧。	0
140_1		0				你为你我二人而许下的心愿。	0
140_2		0				以及未来，属于我们的，每一个心愿。	0
