xxx_1243598277	A	A	A	A	A	A	A
63		6	克罗瑞娜			看，这次的汉堡的夹心是培根和咸咸的芝士，配饮是汽水。	0
64		0				接着，她又有些不好意思地跟我说。	0
65		6	克罗瑞娜			本来这次不应该再给playername吃汉堡了，不过我真的觉得这个配方特别特别好吃！	0
66		6	克罗瑞娜			我就擅自决定再邀请分析员尝试一次。我保证，下次的菜谱肯定不是汉堡。	0
67		0	分析员无帽			没事，克罗瑞娜每次准备的食物都有新花样，味道也都很不错。	0
68		6	克罗瑞娜			嘿嘿。	0
69		0				两个人就这么坐在房顶上，任腿脚摇摇晃晃，欣赏这秋意渐浓的星空。	0
70		0				花圃的花苞按照预期茁壮成长着，已经含苞待放。	0
71		0				根据克罗瑞娜的研究和观测，她判断这种植物初次开放的时间一般会在半夜。	0
72		0				按照她的估计，今夜应该就是小花苞绽放的时候。	0
73		0				而传说中的红色月亮倒也算意外之喜了。	0
74		6	克罗瑞娜			分析员你说，今晚真的能看到红色月亮吗。	0
75		0				摆弄好天文望远镜，克罗瑞娜蹦蹦跳跳地回到屋顶，依偎在我身边。	0
76		6	克罗瑞娜			虽然研究部说有概率能观测到，但从没有在现实中见到过红色的月亮，有点……不敢相信。	0
77		0	分析员无帽			我对这个倒是持有比较乐观的态度，最近天气很晴朗，应该能看到吧。	0
78		6	克罗瑞娜			嗯，那我听分析员的。	0
79		0				说着，克罗瑞娜又往我这边靠了靠。	0
80		0	分析员无帽			冷不冷？	0
81		6	克罗瑞娜			一点都不冷，但我就想和你贴得更紧一点。	0
82		0				克罗瑞娜拿出事先准备好的毯子盖在两个人身上，我伸手搂住克罗瑞娜，两个人头靠在一起，裹成一个大号三角形。	0
83		0				身体挨得更近，她软软的小脸又凑上来，在微凉的空气里送上一个热热的吻。	0
84		0	分析员无帽			嗯……今天的见面吻是芝士味的。	0
85		6	克罗瑞娜			啊！我忘记了，我这就去找漱口水……	0
86		0				我把她拉回怀里。	0
87		0	分析员无帽			没事，味道很香。	0
88		6	克罗瑞娜			如果一会真的看到红色的月亮 ，分析员想好许什么愿望了吗？	0
89		0	分析员无帽			我以为一般都是看到了流星才会许愿？	0
90		6	克罗瑞娜			差不多吧，可是从概率上来讲，红色的月亮比流星还要难遇见呢。	0
91		6	克罗瑞娜			既然面对流星都要许愿，那对着红色的月亮更要许愿了。	0
92		0	分析员无帽			我印象中……你应该是不信这个的吧。	0
93		6	克罗瑞娜			嗯哼，虽然比起传说，我更相信科学。	0
94		6	克罗瑞娜			但是出现概率很低，同时又很美丽的事件发生时，我还是愿意寄托美好的愿望的。	0
95		6	克罗瑞娜			仪式感还是要有的嘛。	0
96		0	分析员无帽			好吧，那让我想想……先听听你的愿望好了。	0
97		0	分析员无帽			如果看到了红色的月亮，你准备许什么心愿？	0
98		6	克罗瑞娜			我的心愿是……以后每一次天上有好看的月亮时，我都能和分析员一起看。	0
99		0	分析员无帽			这样啊，那我的心愿也想好了，我希望——	0
100		6	克罗瑞娜			嗯嗯——	0
101		0	分析员无帽			你把被子还给我。	0
102		6	克罗瑞娜			诶？居然只是这样的愿望吗？	0
103		0	分析员无帽			你觉得这个愿望好实现吗？	0
104		0				克罗瑞娜想了一会，调皮地笑起来。	0
105		6	克罗瑞娜			我觉得……很难，嘿嘿。	0
106		6	克罗瑞娜			除非，分析员愿意每天都把被子分享给我一半！	0
107		0				那天直到很晚，我们都没有看到传说中会出现的红色月亮。	0
108		0				才刚刚午夜，克罗瑞娜就困得忍不住打哈欠。	0
109		0				我们都很喜欢那种“更近的距离”，现在克罗瑞娜已经不会失眠，反而还比以前更容易犯困。	0
110		0				不过好在入夜还没有多久，花圃的花苞就渐次开放。	0
111		0				纯白的花苞，居然开放出了娇美嫣红的花朵。在夜色里张扬而美丽，一改之前阳光下拘谨的姿态。	0
112		0				花朵绽放，香气就更浓，不过也可能我闻到的是克罗瑞娜身上的味道，因为她现在困得支撑不住挂在我身上。	0
113		0				好闻的味道混合在一起，渐渐分不清楚。	0
114		9	克罗瑞娜			抱紧……喜欢分析员的味道……	0
115		0				克罗瑞娜突然站直身体，摆出她优雅端庄的模样。	0
116		6	克罗瑞娜			现在，分析员闻到的花香是什么味道呢？	0
117		0	分析员无帽			依然很好闻，令人开心，但感觉还是很难用语言描述出来。	0
118		6	克罗瑞娜			试着说说嘛——	0
119		0				和那个夜晚一样，克罗瑞娜身上的香味再一次和花香混在一起，难以分清。	0
120		0	分析员无帽			那应该是……	0
b-1	b-1	0					0
121	b-1-1	0				有点像是汉堡的烘烤香气	0
122	b-1-2	0				符合夜晚氛围的凉爽香气	0
123	b-1-3	0				也许是月亮的清甜香气	0
124	b-1-4	0				让人会想到克罗瑞娜的特别香气	0
125		6	克罗瑞娜			好哎！	0
126		6	克罗瑞娜			我也想告诉分析员！今晚我闻到的花香，也比任何时候都要更好闻。	0
127		0	分析员无帽			是因为花朵盛开影响了气味？	0
128		6	克罗瑞娜			不是，是因为这项培育成功了，这份为你准备的礼物，真的可以让你闻到令你开心的味道。	0
129		6	克罗瑞娜			这就是最让我开心的事情。	0
130		6	克罗瑞娜			而且，花朵盛开的那一刻，是我们一起见证的。	0
131		0				克罗瑞娜搂住我的脖子，吻了上来。	0
132		9	克罗瑞娜			你的怀抱中，就是世界上最最好闻的味道。	0
133		0				当我抱着克罗瑞娜回到基地走廊时，她早已睡眼朦胧。	0
134		6	克罗瑞娜			嗯……我要和分析员一起睡。	0
135		0	分析员无帽			嗯，行。	0
136		6	克罗瑞娜			唔，我还要盖分析员的被子。	0
137		0	分析员无帽			不是已经被你拿走了吗，我都没计较你不还给我。	0
138		0	分析员无帽			那就……去你房间？	0
139		6	克罗瑞娜			不要不要，去你房间。我要盖有浓浓的分析员味道的被子！	0
140		6	克罗瑞娜			我还要分析员的床单和枕套……全都是我的！	0
141		6	克罗瑞娜			嘿嘿，请求你……	0
142		0	分析员无帽			……	0
143		0				自从我们“完全交融”之后，她这种奇奇怪怪的“请求”就越来越多了。	0
144		0				不过这也是以前的克罗瑞娜从没有向我展示过的一面。	0
145		0	分析员无帽			克罗瑞娜小姐，你的愿望太多了，今天可并没有看到红色的月亮啊。	0
146		0				花香弥漫的氛围里，她勾住我的脖子，脸上还是那副不太清醒又美滋滋的表情。	0
147		0				眼神却一点都不迷离地、认真地看着我。	0
148		6	克罗瑞娜			我不就是你的“红色月亮”吗？	0
