xxx_2279400552	A	A	A	A	A	A	A
74		6	克罗瑞娜病号服			对了，我还梦见我在给植物浇水，哦，就是天台的那片花圃。	0
75		6	克罗瑞娜病号服			今天分析员有去看它们吗，已经长出来了很多花苞呢。	0
76		0	分析员无帽			我去看过，很漂亮。	0
77		6	克罗瑞娜病号服			太好了，我还担心今天的阳光很晒，不知道它们会怎么样……要不我们一起去看看吧！	0
78		0				说着，克罗瑞娜就要掀开被子下床。	0
79		0	分析员无帽			你不需要再休息一会了吗？	0
80		9	克罗瑞娜病号服			我才没有那么娇气呢。而且我早就不发热啦，不信分析员你摸。	0
81		0				克罗瑞娜握着我的手腕将我的手抬起，然后“啪”地一下盖到自己的脑门上。像一只小猫求抚摸那样，还摇头晃脑地蹭了蹭。	0
82		6	克罗瑞娜病号服			你看，完全不发热了对吧。	0
83		0				接着她坐在床上朝我摆出礼节式的动作，向我伸出一只手。	0
84		6	克罗瑞娜病号服			一起去赏花吧，playername。	0
85		9	克罗瑞娜病号服			小花，在哪里呢，我们来看你了哦。	0
86		0				我从未见过这样的克罗瑞娜，以前只觉得她活泼灵动，但今天她醒了之后，感觉怎么说呢……	0
87		0				现在她处于一种彻底放松下来的状态。	0
88		0				虽然眼神亮晶晶的，神志也应该是清醒的，但双颊的红晕一直没有消退下去。	0
89		0				有点像……喝了假的小麦饮料。	0
90		0				虽然不可能，不过这是我现在能想到的最恰当的比喻了。	0
91		6	克罗瑞娜病号服			小花，小花，你怎么还不开呀？	0
92		0				克罗瑞娜一边像哼歌似的，一边轻轻戳着那几朵刚冒出来的花苞。	0
93		0				也许是到了夜晚的缘故，那些花苞虽然垂着头，但并不萎靡。	0
94		6	克罗瑞娜病号服			快快长大，快快开花，把惊喜送给分析员。	0
95		0				宽敞的天台上，散布着一些接近一人高的凸起平台，这是为了满足建筑内部采光而特意修建的屋顶斜天窗。	0
96		0				考虑到经常有人到天台来活动，因此这些天窗也是按照足够承重的标准建设的，并且使用了双侧防窥材料。	0
97		0				克罗瑞娜东张西望，最后目光锁定了那些台子。	0
98		6	克罗瑞娜病号服			来，分析员，我们到那顶上去坐一会。	0
99		0				克罗瑞娜飞快地从天窗后面搬出来一架小型梯子，我都没发现还有这种东西放在那里。	0
100		0	分析员无帽			等等——	0
101		0				不等我说完，克罗瑞娜已经支好了梯子然后手脚麻利地爬了上去，坐到了天窗上面。	0
105		9	克罗瑞娜病号服			你看，我都不怕这么高，你也快来。	0
106		0				……好吧，虽然坐上去的克罗瑞娜双脚悬空，但这里定期有人检查，还是安全的。	0
107		0				用不着梯子，单手一撑，我和她并排坐在了一起。	0
108		0				天黑得越来越早，晴朗而凉爽的晚上，不一会儿天空中就满是星星。	0
109		6	克罗瑞娜病号服			啦啦啦…啦啦……	0
110		0				和克罗瑞娜并排坐在屋顶上，她哼着歌，双脚不自觉地跟随着歌声晃动。	0
111		0	分析员无帽			你哼的是什么歌？很好听。	0
112		6	克罗瑞娜病号服			是一首舞曲。	0
113		6	克罗瑞娜病号服			趁着这么好的夜色，分析员，我们来跳舞吧。	0
114		0	分析员无帽			嗯？	0
115		6	克罗瑞娜病号服			这是我小时候学的一种古典双人舞蹈，不过，因为没有舞伴，在学的时候也只能一个人练习。	0
116		6	克罗瑞娜病号服			当时教我的老师说，这支舞只能和最心爱的人一起跳，以后等我有了心爱的人，这支舞也就有舞伴了。	0
117		6	克罗瑞娜病号服			首先是节拍和舞步。	0
118		6	克罗瑞娜病号服			来，把手给我。	0
119		0				克罗瑞娜拉起我的手，用她的食指和中指模仿两条腿，在我的掌心跳起舞来。	0
120		9	克罗瑞娜病号服			哒——哒——哒！哒——哒——哒——	0
121		0				即便只是用手指模仿，也尽显出这支舞蹈的优雅美丽。	0
122		0				少女纤细的手指轻盈地在我掌心跃动，挠得手掌痒痒的，一直痒到心底。	0
123		0				月至中天，银光照亮了我们所在的屋顶一角。	0
124		9	克罗瑞娜病号服			看，这就是分析员要跳的那一部分舞蹈，要好好记住。	0
125		0				月光照进了克罗瑞娜的眸子，像在她微醺的眸中又镀上一层粉红的光。	0
126		0				她抬头看看月亮，眼神又回到我身上。这样静静地看着我，一言不发。	0
127		0				她将我的手拢住握成拳，像是要让我将那些舞步好好地攥在手里。	0
128		0				自然，刚才那份痒也留在了我心底。	0
129		9	克罗瑞娜病号服			记不住也没关系，我会提醒你的。	0
130		0				说完，她率先跳下台子，轻巧的动作仿佛背后生出了羽翼一般。	0
131		0				月亮的银光倾泻一地，在深夜无人的天台上，我和克罗瑞娜十指相扣，缓缓跳着她刚才教给我的舞蹈。	0
132		6	克罗瑞娜病号服			分析员，你知道吗。	0
133		6	克罗瑞娜病号服			以前，我还不知道什么叫作心爱之人。	0
134		6	克罗瑞娜病号服			小姨说，那是世界上唯一配得上我的人。	0
135		6	克罗瑞娜病号服			老师说，等我见到了那个人，我就会知道的。	0
136		6	克罗瑞娜病号服			她们说得都太玄乎了，我也没怎么放在心上，很快就把这件事情忘记了。	0
137		6	克罗瑞娜病号服			而且后来，当我知道自己得了成年病……总之，关于这支舞蹈，还有舞蹈背后的传说，我几乎再也没想起过。	0
138		6	克罗瑞娜病号服			直到……遇见你。	0
139		0				在缓缓的悠荡舞步中，克罗瑞娜将头靠在面前的胸膛。	0
140		0				要说出接下来的话，她还需要一些勇气。	0
141		0				勇气来自她正在靠着的胸膛，胸膛里的心脏坚实而有力地跳动着。	0
142		0				这是她第一眼就爱上的男人。	0
143		6	克罗瑞娜病号服			只是……要怎么实现呢？	0
144		6	克罗瑞娜病号服			以前看书里的故事，那些爱着却不能在一起的人，总会觉得不理解。	0
145		6	克罗瑞娜病号服			能找到一个爱的人已经很难了，再说，这世界上能有什么阻力不让两个相爱的人在一起呢？	0
146		6	克罗瑞娜病号服			贫穷？疾病？逆境？对我来说，这些都从来不是让人在意的问题。	0
147		6	克罗瑞娜病号服			原本以为找到这个人是最难的……	0
148		6	克罗瑞娜病号服			没想到真的找到之后，如何与他在一起，却成了百倍千倍更困难的事情。	0
149		0				顿了顿，克罗瑞娜在我怀里深深地吸了一口气。	0
150		6	克罗瑞娜病号服			也许我应该更坦诚地告诉你我的心意，playername，我……	0
151		0				克罗瑞娜涨红了脸，有什么滚烫的字句翻到了她的嘴边。	0
152		6	克罗瑞娜病号服			我一直……我……	0
153		0	分析员无帽			其实我对你说这些也是一样的，如果你觉得难为情……	0
154		0				我握了握克罗瑞娜的手，感觉到她指尖的颤抖。	0
155		6	克罗瑞娜病号服			不！让我来说，我想清清楚楚地让你知道。	0
156		6	克罗瑞娜病号服			playername，我想和你在一起。	0
157		0	克罗瑞娜病号服			哪怕已经互道了喜欢，我却渐渐觉得还是不够，哪怕已经与你生活在一起，我也觉得还是不够。	0
158		0	克罗瑞娜病号服			我想要——想你了就可以去找你，不需要解释原因也能一直抱着你，可以盖你的被子，鼻尖和身上全都是你好闻的气味……	0
159		0	克罗瑞娜病号服			playername也可以对我这么做。或者不如说，从很久以前，我就总是期待着你的出现。	0
160		0	克罗瑞娜病号服			期待着你在我身边放松地休息，和我开心地聊天，或者做一些更亲密的举动。	0
161		6	克罗瑞娜病号服			没错，这就是我心底最深处的秘密，我不想再隐藏了，我想让它被你清楚地知道。	0
162		6	克罗瑞娜病号服			我不想再压抑自己的感觉，我不仅想和你彼此拥有，我也想要与你更深的交融……	0
163		0				克罗瑞娜抬起脸，平静的面孔，眼神深邃，细微地闪着光。	0
164		0				可她毕竟是个那样优雅知礼的女孩，身体还是下意识地紧张，哪怕脊背挺得笔直，扶着我腰间的手也在下意识揪紧我的衣角。	0
165		6	克罗瑞娜病号服			你……愿意吗？	0
166		0				当然。	0
167		0				早在她问出这句话之前，在我大张旗鼓地去吉诺拉庄园接回她，在我们相拥着从飞机上坠落的时候。	0
168		0				也许还有更早的时候……	0
169		0				这个女孩，就已经在我心中占据了一个独一无二的位置。	0
170		0				我把她紧紧抱在怀里，低声但庄重地回应着她的所有渴求。	0
171		0	分析员无帽			当然。	0
172		0				炽热的吻，从像花蕊般娇嫩的唇上传来，碾磨，吸吮，沁出蜜露，再被不分彼此地吞食。	0
173		0				少女努力地踮起脚够得她期待已久的幸福，她的知己，她的依赖，她全部的依恋和已不再虚妄的欲念。	0
174		0				当结束这个吻，天空已经布满星辰，见证这早已紧紧依偎相携相知的两颗心。	0
175		0				克罗瑞娜轻轻靠在我怀里，脸颊贴着我的胸膛，闻得到她的呼吸，或浓或淡的花香	0
176		9	克罗瑞娜病号服			我们又一次互相确认了心意，太好了。	0
177		0				她闭着眼睛，像真的醉了一般，开口的声音却清晰又坚定。	0
178		6	克罗瑞娜病号服			但是，我还想要和你更近一些。	0
179		0				我更用力地抱紧克罗瑞娜。	0
180		0	分析员无帽			好。	0
181		6	克罗瑞娜病号服			比拥抱更近，比轻轻舔舐你更亲近，比咬你的手掌更亲近，我想要那种……	0
182		6	克罗瑞娜病号服			世界上，对在一起的两个人来说，最近的距离。	0
183		0	分析员无帽			好。	0
