xxx_2362753936	A	A	A	A	A	A	A
39		0				她现阶段的训练难度还不需要定得太高，只要能激发出她作战状态下的天启能力，并让她娴熟掌握这种能力就好。	0
40		0				我期待地看着克罗瑞娜，不知不觉走到模拟场地边缘，离她更近的位置。	0
41		0				然而训练场上的情况开始出现微妙变化。	0
42		0				一开始，克罗瑞娜还在有条不紊地从容应对，可随着我的靠近，她显然有些分神。	0
43		0				她似乎想要转过身来看我，但迎面又来新的攻击，迫使她不得不回头去应对。	0
44		0	分析员无帽			（是发现我了么？但照理说……）	0
45		0				照理说这是不太可能的。	0
46		0				作为一个新晋的天启者，此时又在激烈酣战中，她应该很难注意到我这边的情况。	0
47		0				因为训练场地是个相对封闭的环境，无论视觉还是听觉都屏蔽了外界信息，除非天启者中场休息，不然她应该感知不到外界的变化。	0
48		0				或者，克罗瑞娜在这方面有一些超乎想象的天赋？	0
49		6	克罗瑞娜			呃呜！	0
50		0				就在克罗瑞娜愣神的同时，新一波攻击悄然直冲她袭来。	0
51		0				好在电光石火之间，她立刻调整好了状态，瞬间就爆发出力量将迎面而来的无人机击飞。	0
52		0				如果不是对她足够熟悉，就连我也不会发现其中的异样。	0
53		0				事实上，战局难度并没有提升，但刚才克罗瑞娜调用了比计划中还要多几倍的力量去迎接攻击。	0
54		0				这样一来，克罗瑞娜接下来就会提前开始释放天启者的力量。	0
55		0				倘若在严峻的战斗中，天启者还是要注意对于自身能力的娴熟调度，这也是日常训练中评估的重要部分。	0
56		0				不过眼下本就是日常训练，这种微小的失误影响不大。	0
57		0				果然，克罗瑞娜的眼瞳开始泛红，连带着衣袂也不受重力影响地漂浮起来。	0
58		0				以克罗瑞娜为中心，空气灼烧着扭曲，透出诡异的暗红光影。	0
59		0				光影又汇聚成蝙蝠形状的幻影，遮天蔽日地笼罩住对面。	0
60		0				一场震动，瞬间彻底扫清了场上所有敌方目标，蝙蝠幻影也顷刻间像是焚烧殆尽，化作了碎片。	0
61		0				而碎片之中透出的克罗瑞娜的身影，瞳孔全红，白色发丝飘扬。	0
62		0				她释放出了属于她的天启者能力。	0
63		0				如果说刚刚她的身姿优雅而圣洁，那么现在则增添了几分鬼魅气质。更像是脱胎于血月之夜的暗影使者。	0
64		0				这样的形态只维持了片刻，她又恢复成了平时正常的模样。	0
65		0				结束了训练的克罗瑞娜走出训练场，看样子她的状态还算不错。	0
66		6	克罗瑞娜			早安，分析员。	0
67		0	分析员无帽			早安，克罗瑞娜。	0
68		0				从她眼眸微垂的神态来看，她也意识到了自己训练时的那个小小失误。	0
69		0	分析员无帽			不管多少次看到克罗瑞娜的天启能力都忍不住赞叹，强大的能力，同时还那么优美。	0
70		0				她终于笑了起来。	0
71		6	克罗瑞娜			咳咳，本不应该提前就使用天启能力的，嗯……没有很好地控制住它。	0
72		0	分析员无帽			遇到了意外情况？	0
73		0				克罗瑞娜扭头看向一边，眼中还带着刚才忍俊不禁的笑意，但也有一丝丝委屈。	0
74		0	分析员无帽			我也有点意外，没想到你训练时也注意到我过来了，早知道我就晚些再过来看你了。	0
75		6	克罗瑞娜			完全不是分析员的原因啦，是我分心了。	0
76		6	克罗瑞娜			刚才注意到分析员出现，然后就……有点慌乱……	0
77		0	分析员无帽			这样啊，那克罗瑞娜是怎么发现我过来的？在不接通讯的情况下，你应该听不见也看不见场外的情况吧。	0
78		6	克罗瑞娜			这个么……	0
79		6	克罗瑞娜			其实，之前好像没有对分析员说起过，我对你有一种很特殊的感觉。	0
80		0	分析员无帽			感觉？怎么说？	0
81		6	克罗瑞娜			这种感觉应该并不属于五感之一，但如果硬要说的话，比较像是嗅到了只属于你的味道。	0
82		6	克罗瑞娜			总之，当分析员靠近，我就能感受到分析员的气息，和气味。	0
83		6	克罗瑞娜			当时，发现分析员过来之后，我也不知道自己怎么了，很着急想向你靠近，所以就分神了。	0
84		0	分析员无帽			这么严重？现在还有不适的感觉吗？	0
85		6	克罗瑞娜			现在我和分析员离得近了很多，没事啦。	0
86		0				说着，克罗瑞娜向我靠得更近，挽住我的胳膊。	0
87		0				感觉克罗瑞娜最近比之前更黏人了，当然，对此我乐意接受。	0
88		6	克罗瑞娜			像这样和分析员说说话，已经感觉心里平静了一些，分析员也不用担心啦。	0
89		0	分析员无帽			那你说的这种感觉还挺特别的……嗯……	0
90		6	克罗瑞娜			嗯……	0
91		0				学着我思考的神情，克罗瑞娜歪着头看我。	0
92		6	克罗瑞娜			没事啦，走，庆祝一下，一起去吃饭。	0
93		0	分析员无帽			嗯？庆祝什么？	0
94		6	克罗瑞娜			庆祝，我想想，就庆祝分析员来接我结束训练好了。	0
95		6	克罗瑞娜			我们走吧。	0
96		6	克罗瑞娜			久等了。	0
97		6	克罗瑞娜			尝尝我今天为你准备的美味吧！	0
98		0				克罗瑞娜还是坚持“自己做的食物才是最好吃的”，拉着我来到餐厅，然后她去厨房三下五除二做了一桌食物出来。	0
99		6	克罗瑞娜			请分析员品尝，新菜谱登场！	0
100		6	克罗瑞娜			虽然主食依旧是汉堡，但这次我往里面加了烤过的热带水果片。	0
101		0	分析员无帽			……行。	0
102		6	克罗瑞娜			别这样嘛，做饭和做实验一样，都要有创新精神，而且我试过了，味道超级棒！	0
103		6	克罗瑞娜			对了还有这个，香草奶油浓汤，我觉得和汉堡是绝配！	0
104		0				现熬的浓汤散发出奶呼呼的甜香，和汉堡表层的焦香混在一起，确实很搭。	0
105		0	分析员无帽			嗯，味道不错。	0
106		6	克罗瑞娜			分析员吃得嘴角上都有酱汁了。	0
107		0				她站起身，向我倾斜过来，轻轻用手指揩走了我嘴角上的一点酱汁，然后自然地舔进了自己嘴里。	0
108		6	克罗瑞娜			唔？	0
109		0				她定定地看着舔过的指尖，眼神格外清透明亮，像是陷入了沉思。	0
110		0	分析员无帽			怎么了？	0
111		6	克罗瑞娜			嗯，好吃。	0
112		0				克罗瑞娜抬起脸来看向我，舌尖伸出来，不满足地舔了舔嘴角。	0
113		0				与她清亮眼神形成对比的是，她的双颊升起了绯红的颜色。	0
114		6	克罗瑞娜			不、有点不对……	0
115		6	克罗瑞娜			但是，我还想吃。	0
116		0				克罗瑞娜站起身来走向我，双颊泛起的潮红越来越明显。	0
117		0				她的神情变得有些迷乱，是从未出现在她脸上的一种神态。	0
118		0				走路也有些摇晃，只是从餐桌对面走向我的几步路，她几乎都不能站稳，还带翻了身后的椅子。	0
119		0				好在此时不是饭点，餐厅里除了我俩之外空无一人。	0
120		0	分析员无帽			克罗瑞娜，你怎么了？	0
121		0				我扶住快要昏倒的克罗瑞娜，就这么一会儿，她的脸已经酡红如霞，身上也很烫。	0
122		0	分析员无帽			是刚才使用了天启能力的缘故？还是今天训练太累了？	0
123		0				虽然可能性不大，但我一时也想不到别的潜在原因。	0
124		6	克罗瑞娜			不是，和那个没有关系。	0
125		0	分析员无帽			我带你去医疗部。	0
126		6	克罗瑞娜			不！不……我不想去那里。	0
127		6	克罗瑞娜			我只想和你待在一块儿。	0
128		0	分析员无帽			可是你现在明显身体不适，而且在发热，检查清楚我才能放心。	0
129		6	克罗瑞娜			没事……不需要药……	0
130		0				她轻轻地摸上我的脸，指尖也一样滚烫。	0
131		9	克罗瑞娜			我需要……你。	0
132		0				她努力凑近我的脸，吻了上来。	0
133		0				唇齿厮磨间，我回想起一些以前的画面 。	0
134		6	克罗瑞娜			手术之后，我的身体有点奇怪。	0
135		6	克罗瑞娜			总是想……咬你。	0
136		0				还有那一晚在天台。	0
137		0				出乎意料的，她偏头吻上我的喉结，似乎还……轻轻咬了咬。	0
138		0	分析员无帽			（？！）	0
139		0				喉结周围细薄的皮肤，感受到湿湿软软的东西，在我轻微汗湿的皮肤上蹭了几下。	0
140		6	克罗瑞娜病号服			天亮了，这是今天的问候，早安，playername。	0
141		0				眼前的克罗瑞娜眼里满是迷茫与挣扎，那种瑰丽的嫣红似有似无地在她的瞳孔中聚集。	0
142		0				她曾对我诉说的想要咬我的欲望，现在回想起来，似乎没有那么简单。	0
143		0				更准确一点应该说，对我来说是很简单的事情，如果她需要，她可以随时那么做。	0
144		0				但对她来说，显然并没有那么简单。	0
145		0				亲吻持续，但嘴角并没有传来预想中的疼痛。	0
146		0				克罗瑞娜只是深深地探入我的口腔，软绵绵地、长久地吸吮。	0
147		0				我感觉得到她露出了尖利的小虎牙，却只是颤抖着蹭过我的唇，并不刺入皮肤。	0
148		6	克罗瑞娜			唔。	0
149		0	分析员无帽			克罗瑞娜，如果你能觉得好受一些，可以咬的，没关系。	0
150		6	克罗瑞娜			不，我不要伤害你。	0
151		0	分析员无帽			可是你会撑不住的。	0
152		6	克罗瑞娜			没事，我知道该怎么解决……应该……	0
153		0				她半眯着眼睛靠在我的怀中，我只得把她横抱起来。	0
154		9	克罗瑞娜			我想，如果能回房间待一会儿，应该就会好了。	0
155		0				克罗瑞娜将脸又往我胸口深处埋了埋，用从没有过的撒娇语气。	0
156		9	克罗瑞娜			被你这样抱着，感觉很好，可以抱着我回房间吗？	0
157		9	克罗瑞娜			你抱着我去嘛，好不好？	0
158		0	分析员无帽			好吧。	0
159		0				我抱着克罗瑞娜，以最快的速度向她的房间走去。	0
160		0				我将克罗瑞娜抱回了她的房间，好在这一路上她的状态还算稳定。	0
161		0				回到房间时，她的脸颊上只剩下一层淡淡的粉红色。	0
165		0				克罗瑞娜躺到了床上，除了脸红得不像话，其他方面看起来就像一个准备睡觉的乖孩子。	0
166		9	克罗瑞娜病号服			那么，playername，晚安。	0
167		0				我拉起被子准备给克罗瑞娜盖好，却发现手下的被子触感异常熟悉。	0
168		0	分析员无帽			嗯？这床被子……这不是……	0
169		9	克罗瑞娜病号服			被发现了！	0
170		0	分析员无帽			嗯？	0
171		9	克罗瑞娜病号服			唔。	0
172		0				克罗瑞娜的脸红得像是要烧起来，整个人以最快的速度滑进了被窝，连头都蒙住。	0
173		9	克罗瑞娜病号服			请你……呜……至少现在，先不要问这个……	0
174		0				蒙得严严实实的被子里传出她的声音，用上了尽量礼貌端庄的词语，但隔着被子传来，那声音有种毛茸茸可爱和无助。	0
175		0	分析员无帽			好吧，我不问了，你先出来。	0
176		0				让克罗瑞娜红透的小脸露在外面，我握住她的手。	0
177		0				她的手又小又软，掌心滚烫，轻易就能被我全部拢进手心包裹住。	0
178		0	分析员无帽			你先安心休息，不要想其他的了。	0
179		9	克罗瑞娜病号服			分析员在这里陪着我吗？	0
180		0	分析员无帽			嗯。	0
181		9	克罗瑞娜病号服			那就好，别离我……太远……	0
182		0				她喃喃地念着这句话，渐渐睡着了。	0
