xxx_1455041820	A	A	A	A	A	A	A
37		6	凯茜娅狂诗			但出远门的话，你的时间应该不太够吧？	0
38		6	凯茜娅狂诗			毕竟，你可是肩负海姆达尔和整个世界树的男人呢~	0
39		0				虽然听起来像是在揶揄我，不过事实的确如此。	0
40		0				先前和凯茜娅的蜜月旅行就已经花掉了不少时间，就算我心中再怎么想陪她，公司里积压着的大量文件也不愿意放过我。	0
41		0				更何况，还有那么多的天启者们在瓜分着我的空余时间。	0
42		6	凯茜娅狂诗			所以说，在房间里缠绵反而是最好的娱乐方式，对吧？	0
43		0				对，对吗？	0
44		0				有那么一瞬间，我似乎真的认同了凯茜娅的观点。	0
45		0				所幸在现在这空当，我的大脑还算清醒。	0
46		0	分析员无帽			任何事情都讲究一个适度，不能再这样放纵下去了。	0
47		0				眼见计划没有得逞，凯茜娅倒也不生气，反而眯起眼睛，笑着看向我。	0
48		6	凯茜娅狂诗			好啊，那亲爱的觉得，我们今天应该去哪玩呢？	0
49		0	分析员无帽			起码，先去填饱肚子吧。	0
50		0				公司外，虚数餐厅。	0
51		0				这家豪华餐厅原本属于前董事派，后来陶不由分说地将其转赠给了我。	0
52		0				在那之后，我既没有过问，也没有再来过这里。不过，既然凯茜娅想体验些新花样，那这里倒是不错的选择。	0
53		0				提前和替我打理餐厅的店长打过需要包场的招呼后，我便带着凯茜娅来到了餐厅。	0
54		6	凯茜娅狂诗			这家店有什么特别的地方吗？	0
55		0	分析员无帽			嗯，这里的特色是<orange>分子料理</>。	0
56		6	凯茜娅狂诗			分子料理？	0
57		0	分析员无帽			简单来说，就是用各种现代科技去处理食材，创造出新奇的口感和菜品形式。	0
58		0	分析员无帽			比如，把各种饮品和汤汁做成由薄膜包裹的小球，或是在低温真空环境中处理肉类，做出嫩滑的口感。	0
59		0	分析员无帽			在成年病危机前的黄金年代，这种烹饪方式风靡过一段时间。但在那之后，就和很多东西一样，逐渐无人问津了。	0
60		6	凯茜娅狂诗			有趣，没想到你还钻研过这种东西。	0
61		0				实际上，这些信息都是转述自陶。	0
62		0				每当聊起黄金年代的事情，她总是如数家珍。	0
63		0	分析员无帽			总之，就按照你的喜好来点菜吧。	0
64		0				我将用于点餐的终端递了过去，凯茜娅扫视了几眼后，又轻笑着将其推了回来。	0
65		6	凯茜娅狂诗			我有一个，更好的想法。	0
66		0				黑暗。	0
67		0				黑暗的来源自然是蒙在我眼前的布条。准确来说，那是我的领带。	0
68		0				几分钟前，凯茜娅将它解下，又蒙在了我的眼前。	0
69		9	凯茜娅狂诗			准备好了吗？	0
70		0				我的耳边传来她的声音，我则点了点头。	0
71		9	凯茜娅狂诗			啊~	0
72		0				我张开嘴，一颗金桔大小的球体随即被放入了我的口中。	0
73		0				牙尖轻而易举地刺破了薄膜，我的口中随即充满了复杂的香气。	0
74		0				尝起来，既有水果的清香，又似乎带着海洋的厚重，还隐约藏着牛奶的味道。	0
75		9	凯茜娅狂诗			怎么样，尝出是什么口味了吗？	0
76		0				由于双眼紧闭，我的嗅觉和味觉反而变得灵敏了许多。	0
77		0				反复咀嚼了几次后，我的心中忽然升起了一丝不妙的感觉。	0
78		0	分析员无帽			你该不会……就只是把各种喜欢的食材混合在一起了吧？	0
79		6	凯茜娅狂诗			噗……	0
80		0				到了这时，凯茜娅终于忍不住笑出了声。	0
81		0	分析员无帽			这就是你说的好主意？	0
82		0				看完菜单后，凯茜娅突发奇想，想要亲自去操作那些复杂的分子料理烹饪机。	0
83		0				有人工智能辅助，她要做的就只是选择原材料而已。于是，我同意了她的提议，便让主厨和服务机器人都离开了。	0
84		0				做好之后，她又说要给我个惊喜，于是将我的眼睛蒙了起来，让我分辨出她使用的食材。	0
85		6	凯茜娅狂诗			我用到的都是上好的食材，还以为你会很喜欢呢。	0
86		0	分析员无帽			食材可决定不了最终成果啊……凯茜娅，你的厨艺看来还有待提升。	0
87		6	凯茜娅狂诗			没关系，来尝尝下一个吧。啊~	0
b-1	b-1	0					0
88	b-1-1	0				张开嘴	0
89	b-1-2	0				半信半疑地张开嘴	0
90		0				进入口中的依然是一个被薄膜包裹的小球，抱着来都来了的决心，我一口咬开了它。	0
91		0				没想到的是，这次从小球中流出的，是十分可口的味道。	0
92		0				凯茜娅似乎使用了数种我所青睐的水果，将其打成了混合果汁后又冷藏起来。	0
93		6	凯茜娅狂诗			客人，您对这道菜满意吗？	0
94		0				她一定是看出了我的表情，于是故意捏着主厨似的腔调凑近过来。	0
95		0	分析员无帽			很不错，我已经迫不及待了。	0
96		6	凯茜娅狂诗			那下一道菜，可要品尝得慢一些。啊~	0
97		0				我按照她的提示张开了嘴，但等待了几秒后，却并没有感觉到食物被送入口中。	0
98		0	分析员无帽			凯茜娅？	0
99		0				无人应答。	0
100		0				我刚张开嘴想再说什么，嘴唇却被温热的触感封住了——柔软、轻巧，又带着她独有的狡黠。	0
101		0				失策了。	0
102		0				事到如今，我只能平静地接受又一次被凯茜娅推倒的事实。	0
