xxx_2351027460	A	A	A	A	A	A	A
57		0				湖面倒映着的卜卜，也已经褪去了秋天的浮躁气息。	0
58		0	卜卜灵鉴			“灵鉴”也留下了很明显的战斗痕迹呢……	0
59		0	卜卜灵鉴			手肘处有些磨损，衣角也显得有点旧了。	0
60		0				照着湖面的倒影，卜卜爱惜地抚上了自己的战术套装。	0
61		0	卜卜灵鉴			啊，还有这里……	0
62		0				卜卜看着“灵鉴”手臂位置上深深浅浅的凹痕。	0
63		0	分析员无帽			这里是怎么弄的？	0
64		0	卜卜灵鉴			这里嘛……被分析员背着回去的时候，我趴在你背上自己抠出来的痕迹。	0
65		0	卜卜灵鉴			嘿嘿~我也没想到当时劲儿这么大。	0
66		0				我想起了那个咬着牙在我背上默默哭泣的少女。	0
67		0	卜卜灵鉴			虽然从耶洛沙回来之后，研发部说可以维护翻新战术套装，不过我反倒有些舍不得了。	0
68		0				而她的腿上，腰上还有手臂上，同样有大大小小尚在愈合的伤痕。	0
69		0				不过，这些都是成长的印记，也是我们一同战斗的证明。	0
70		0				一点细碎的冰晶落到湖面上，又飘起了小雪。	0
71		0				蹲在湖边的卜卜却好似浑然不觉，只是牵住我的手，慢慢将我拉到她身边。	0
72		0				掌心传来属于卜卜的热乎乎的触觉，湖中的倒影也变成了我和她两个。	0
73		0	卜卜灵鉴			原来，这样才是最好的。	0
74		0				卜卜终于笑了起来。	0
75		0	卜卜灵鉴			上一次来这里时，“灵鉴”还是崭新的，我曾以为那就是天启者接近完美的样子。	0
76		0	分析员无帽			现在呢？	0
77		0	卜卜灵鉴			现在的话……	0
78		0				卜卜恋恋不舍地看着湖中亲密的两个身影。	0
79		0	卜卜灵鉴			比起眼前令人憧憬的倒影，卜卜更想追随着分析员，亲身度过那些考验。	0
80		0	卜卜灵鉴			卜卜终于有资格站在更靠近playername的地方。	0
81		0	卜卜灵鉴			一伸手，就可以紧紧牵住你。	0
82		0				不再留恋水中虚影，卜卜站起身来，拉住我的手。	0
83		6	卜卜灵鉴			现在的话，卜卜觉得，比那时更美。	0
84		6	卜卜灵鉴			playername，你看这个。	0
85		0				卜卜将手攥成拳伸到我面前，翻面朝上，慢慢张开手指。	0
86		0				我以为是她又在哪个角落里找到了什么精巧的小玩意儿，要送给我。	0
87		0				但摊开的手掌上却并没有松果之类的东西。	0
88		0				就在此时，一阵环佩叮当的悦耳声音从卜卜身后响起。	0
89		0				七枚菱形镜片飞出，聚集在她的手掌上方，悬浮着组成一朵剔透的小花。	0
90		9	卜卜灵鉴			是不是很好看？	0
91		0				卜卜轻抬手腕，将那朵花送入空中，更多“镜爻”的碎片也汇聚而来，花朵也随之越开越盛。	0
92		0				绚丽的“镜爻之花”盛开在我面前，折射着柔和的光线，却将冬日树林照得梦幻而美好。	0
93		0	分析员无帽			卜卜？	0
94		0				刚刚还站在我身边的卜卜却没了踪影。	0
95		0				我正想疑惑寻找，转头就看见那朵“镜爻之花”中闪过一缕灰毛。	0
96		0				流光溢彩的花朵里，一双手轻巧拨开迷雾，接着探出卜卜那毛茸茸的灰色小脑袋。	0
97		6	卜卜灵鉴			playername。	0
98		0				宛如来自镜中的精灵，卜卜从“花”中探出身体。	0
99		0				我的脸被卜卜双手捧住，像被轻柔的羽翼抚摸，少女的上半个身体靠近。	0
100		0				一个吻落在我的唇上。像秋日的阳光，醇美又温暖。	0
101		6	卜卜灵鉴			在优化这身战术套装的时候，我就幻想过这样的场景。	0
102		0				卜卜轻巧地从那朵“镜爻”组成的花朵中跃出，回到地面上。	0
103		6	卜卜灵鉴			playername引导着我，一步步构想出“镜爻”，完善我的战术套装。	0
104		6	卜卜灵鉴			也是你带领着我，在耶洛沙，完成了对我来说里程碑一样的历险。	0
105		6	卜卜灵鉴			除了可以在作战时帮助你对抗伤害、辅助你潜行探查之外……	0
106		6	卜卜灵鉴			我总想着，让镜爻再多留下一些我们之间的纪念。	0
107		6	卜卜灵鉴			和playername共度的这一个秋天，就用这样的方式将它留住吧。	0
108		0				说完，卜卜轻轻挥手，菱形镜片组成的花朵升上天空，忽而怒放，四散开来。	0
109		0				精致细碎的“花瓣”如金秋落叶一般，纷纷扬扬地下落，在冬日阳光下折射出璀璨光芒。	0
110		0				卜卜在这“落叶”之中伫立，自信的眼眸中所闪烁的光华，更胜周遭美景万千。	0
111		0	分析员无帽			我的卜卜，也越来越光彩夺目了啊。	0
112		6	卜卜灵鉴			是吗？但在卜卜看来，这都是playername带给卜卜的光彩。	0
113		6	卜卜灵鉴			是playername告诉我，循着自己的心神，勇敢去做就好。	0
114		6	卜卜灵鉴			也是playername告诉我，慌张、不安、疑问的思绪，与勇敢的思绪并没有什么不同。	0
115		6	卜卜灵鉴			因为，只要去做，所有的慌张和不安也都会随之烟消云散。	0
116		6	卜卜灵鉴			而做，才是最重要的事情。	0
117		0				卜卜伸手接住一枚缓缓落下的菱形镜片，接着又将它送回天空。	0
118		0	分析员无帽			就像飞鸟一样，只需任它翱翔。	0
119		6	卜卜灵鉴			嗯，就像飞鸟一样——	0
120		6	卜卜灵鉴			playername所做的一切，让“她”真正学会了翱翔。	0
121		0				顿了顿，卜卜再次向我摊开手掌。	0
122		6	卜卜灵鉴			喏。	0
123		0				这次，白皙的掌心却空无一物。	0
124		0	分析员无帽			这次是什么？	0
125		6	卜卜灵鉴			只有在playername身边，卜卜的每一次翱翔才会有意义。	0
126		6	卜卜灵鉴			所以……	0
127		6	卜卜灵鉴			鸟儿会筑巢，卜卜也总有一天能和playername一起……	0
128		0				甜美而清丽的面孔上毫无怯意，眼中盈满坦然笑意。	0
129		6	卜卜灵鉴			要握住卜卜的手吗？	0
130		0	分析员无帽			好啊。	0
131		0				我也笑着将手伸出，反握住卜卜。	0
132		0				进入冬季的天总是黑得更早些。	0
133		0				好在有镜爻的流光，星月的清辉，照亮林间步履。	0
134		0				向着山林的出口走去，一路上，镜爻的菱形镜片环绕着我和卜卜悠然飞舞。	0
135		0				每一枚镜片上都映照出我俩依偎相随的身影。	0
136		0				十指紧扣。	0
